target,capacity,max_p,max_w,min_p,min_w,avg_eff,mean,std
default_kp,22310,989.0,999.0,7.0,38.0,0.6843688873984675,493.1986338730739,287.5123397194473
default_kp,22460,995.0,999.0,7.0,38.0,0.7030622395561476,503.09398226292177,287.8400106797616
default_kp,22455,995.0,999.0,7.0,38.0,0.7014116217281867,503.0355834119506,286.0002554447118
default_kp,22612,995.0,999.0,7.0,38.0,0.7268101830076189,505.000798220531,289.0389049651845
default_kp,23285,995.0,999.0,7.0,38.0,0.6977415965859198,509.56289790066296,290.71353886327046
default_kp,22574,995.0,999.0,7.0,38.0,0.693927686846862,500.5831939807824,288.881452783041
default_kp,22263,995.0,999.0,7.0,38.0,0.6942069317598043,493.09089312233976,278.5432312603578
default_kp,23334,995.0,999.0,7.0,38.0,0.7012158314088572,514.0264209293373,289.2092497632864
default_kp,22263,995.0,999.0,7.0,38.0,0.7180799380755646,503.7543437861153,288.54788570309665
default_kp,22310,989.0,999.0,7.0,38.0,0.6893504763879258,494.32376384151553,284.7883289527738
default_kp,22263,995.0,999.0,7.0,38.0,0.6903250413230428,490.13677449996425,274.8096393730883
default_kp,22310,989.0,999.0,7.0,38.0,0.6866029146490468,492.4966352851609,284.7388171376831
default_kp,22119,995.0,999.0,7.0,38.0,0.6944270265994616,491.29737053515294,276.18867076422583
default_kp,22695,995.0,999.0,7.0,38.0,0.6971138047754555,501.7723846896216,284.6798844003851
default_kp,22263,995.0,999.0,7.0,38.0,0.7711590582113197,496.01507392749744,279.5979340034614
default_kp,22342,989.0,999.0,7.0,38.0,0.69065304050528,495.93564127060114,285.9900396451826
default_kp,21932,989.0,999.0,7.0,38.0,0.7051170318539477,490.8033496745085,283.4359648769689
default_kp,22764,995.0,999.0,7.0,7.529853413570747,0.8447415882509026,506.890518985492,292.6802552745585
default_kp,23285,995.0,999.0,7.0,38.0,0.7027148928669302,513.7496740277888,288.7992932635603
default_kp,21624,995.0,999.0,7.0,38.0,0.7844937573300332,485.10952756318846,278.47777784631904
default_kp,22310,989.0,999.0,7.0,38.0,0.6916200633511407,495.8545324686963,285.3362701772366
default_kp,21821,989.0,999.0,7.0,38.0,0.712028030141435,489.4229613119278,288.4085397995767
default_kp,22487,995.0,999.0,7.0,38.0,0.7683047434164156,498.8127521471238,279.63265291153704
default_kp,22263,995.0,999.0,7.0,38.0,0.6944914780785645,493.2232071605633,278.5002188475623
default_kp,22263,995.0,999.0,7.0,38.0,0.6666440331185121,489.2812054846972,280.3885398240063
default_kp,21968,995.0,999.0,7.0,38.0,0.7137021137815962,489.4072546079889,278.90576088360234
default_kp,22263,995.0,999.0,7.0,38.0,0.7017202551388827,497.83092942898105,283.5346925201148
default_kp,22263,995.0,999.0,7.0,38.0,0.6972446675900353,495.8552327278501,276.2986845058451
default_kp,22263,995.0,999.0,7.0,38.0,0.7744585353784064,499.26835841424486,282.12334746731545
default_kp,22263,995.0,999.0,7.0,38.0,0.6937488328222008,495.06813921066447,287.84627529437057
default_kp,22119,995.0,999.0,7.0,38.0,0.6906984927299612,489.03787901023577,276.1816935454752
default_kp,22310,989.0,999.0,7.0,38.0,0.6988545590673971,500.0901692305534,286.19349343886506
default_kp,22263,995.0,999.0,7.0,38.0,0.7106128259218137,499.66983343801365,289.1126657098202
default_kp,21714,995.0,999.0,7.0,38.0,0.698611641625684,486.2324047765503,276.63052354351106
default_kp,22119,995.0,999.0,7.0,38.0,0.6768829346856728,487.5253907736884,273.1262658664641
default_kp,21840,995.0,999.0,7.0,38.0,0.6946218678653554,487.8091843646548,277.6988195076784
default_kp,22263,995.0,999.0,7.0,38.0,0.6888231897023269,491.244269596625,280.0407962240267
default_kp,22119,995.0,999.0,7.0,38.0,0.7005242412788489,497.0714328365328,276.8676796099176
default_kp,22119,995.0,999.0,7.0,38.0,0.6709089617606623,485.7093030044851,275.6837113084532
default_kp,22762,995.0,999.0,7.0,38.0,0.5917000920016249,495.5621392324897,271.60054377042013
default_kp,22263,995.0,999.0,7.0,38.0,0.7966196531462713,499.98692673734985,283.3877513590703
default_kp,22310,989.0,999.0,7.0,38.0,0.6892279061509683,494.0371602142129,286.40686752294386
default_kp,22263,995.0,999.0,7.0,38.0,0.694265558263496,493.1298797472948,278.57427947397593
default_kp,22263,995.0,999.0,7.0,38.0,0.694532987009998,493.4105562444154,275.0467876222887
default_kp,22263,995.0,999.0,7.0,38.0,0.6842823845677551,486.4910692396271,281.06194830102214
default_kp,22263,995.0,999.0,7.0,38.0,0.6929353013261401,494.77770846657074,288.2708077417436
default_kp,22263,995.0,999.0,7.0,38.0,0.6942996790348213,493.7536948176826,272.4289427450707
default_kp,21980,995.0,999.0,7.0,38.0,0.6972842511006198,489.5567091215274,276.4602783943221
default_kp,22349,995.0,999.0,7.0,38.0,0.6736379429739753,490.39888204282727,276.7810476131377
default_kp,22838,989.0,999.0,7.0,38.0,0.6617098604799803,502.1329507977407,285.163045706555
default_kp,22263,995.0,999.0,7.0,38.0,0.7017926349679106,497.3814249488999,281.56212090611655
default_kp,22263,995.0,999.0,7.0,38.0,0.703625801415601,495.3905747365248,278.98250120264555
default_kp,21968,995.0,999.0,7.0,38.0,0.7064524520040827,486.8191253534166,275.7375299405404
default_kp,22285,995.0,999.0,7.0,38.0,0.6895228889824659,493.3614438527106,278.28600910672174
default_kp,22263,995.0,999.0,7.0,38.0,0.6960908692688761,493.9669240640583,278.3742050168561
default_kp,22310,989.0,999.0,7.0,38.0,0.730105961906272,497.0087735938493,285.023345067609
default_kp,22263,995.0,999.0,7.0,38.0,0.7044284709213054,496.19824102743615,276.88415296384113
default_kp,22263,995.0,999.0,7.0,38.0,0.688342673955571,490.36401324337135,280.8059714469974
default_kp,22119,995.0,999.0,7.0,38.0,0.6834631894401513,490.7497156033828,274.71627589829893
default_kp,22119,995.0,999.0,7.0,38.0,0.6726613734492495,486.1744911780329,273.0688603858906
default_kp,22287,995.0,999.0,7.0,38.0,0.6759212801489132,489.61709241242863,273.7001466052032
default_kp,22426,995.0,999.0,7.0,38.0,0.6864422842704179,492.1686202995207,274.4651722092898
default_kp,22263,995.0,999.0,7.0,38.0,0.6835824485322799,484.9854336078213,276.6615688235121
default_kp,22263,995.0,999.0,7.0,38.0,0.6955562695340504,493.8937490980162,278.6402064583115
default_kp,22310,989.0,999.0,7.0,38.0,0.6932762505979582,496.91115528544935,283.8134882442657
default_kp,22310,989.0,999.0,7.0,38.0,0.6885893752426804,494.9756543459839,284.7216351375906
default_kp,22222,995.0,999.0,7.0,38.0,0.7000313850890437,495.8581261148746,281.39263534570586
default_kp,22264,995.0,999.0,7.0,38.0,0.6903245261923863,490.1480677237698,274.8244504231934
default_kp,21655,995.0,999.0,7.0,38.0,0.7182396003115815,485.4894178883925,277.5728732348132
default_kp,22372,995.0,999.0,7.0,38.0,0.6017942526485729,494.4549064820622,276.63879749025085
default_kp,22301,995.0,999.0,7.0,38.0,0.6695547269718308,489.7890844736556,272.66611701925933
default_kp,22064,995.0,999.0,7.0,38.0,0.6997154551433142,493.8885067931135,280.1545279383861
default_kp,22263,995.0,999.0,7.0,38.0,0.6973416809976324,496.05636590132514,275.7903178954407
default_kp,22263,995.0,999.0,7.0,38.0,0.6900766399968128,489.97432003260985,275.0514198625132
default_kp,22869,995.0,999.0,7.0,38.0,0.5778131572644017,497.70929222603854,272.6713587082516
default_kp,22102,995.0,999.0,7.0,38.0,0.6769309565999958,487.3024734744036,272.9993708521903
default_kp,22263,995.0,999.0,7.0,38.0,0.7022093678585288,494.213098501636,275.8407123701383
default_kp,21794,995.0,986.0,7.0,38.0,0.6989683863517229,484.274564604434,270.1044183300921
default_kp,22317,995.0,999.0,7.0,38.0,0.6891898246845898,490.80718522008624,274.4362536494245
default_kp,22310,989.0,999.0,7.0,38.0,0.6721206031791133,492.5583555556171,286.23037307903314
default_kp,22263,995.0,999.0,7.0,38.0,0.6951015663585102,494.73994883320825,283.7105362757124
default_kp,21896,995.0,999.0,7.0,38.0,0.6992775478892245,484.7310963036618,275.8225073894606
default_kp,22119,995.0,999.0,7.0,38.0,0.7032107015550392,493.9676077216485,274.5584417632657
default_kp,21930,995.0,999.0,7.0,38.0,0.7446697688005198,488.93057822242247,278.64960315307377
default_kp,22885,989.0,999.0,7.0,38.0,0.5789395262800836,502.7146536001713,282.88028209137855
default_kp,22263,995.0,999.0,7.0,38.0,0.619038121310982,490.2344783252845,281.5570601834807
default_kp,22539,995.0,999.0,7.0,38.0,0.6987268444060808,500.8326596394989,284.8700328758545
default_kp,22310,989.0,999.0,7.0,38.0,0.7007988314170468,500.2506072921667,288.764134939769
default_kp,21528,995.0,999.0,7.0,38.0,0.722129482724077,483.9009165822764,274.3998857268066
default_kp,22025,995.0,999.0,7.0,38.0,0.7013969994250598,493.3918020194353,278.2939843448334
default_kp,22208,995.0,999.0,7.0,38.0,0.6946272245736244,492.4035127417935,277.408500715117
default_kp,22299,995.0,999.0,7.0,38.0,0.69298900767466,493.5440118141305,278.3354811033167
default_kp,22119,995.0,999.0,4.087205667206174,38.0,0.577344712301358,486.84824259182494,280.3858660685636
default_kp,21853,995.0,999.0,7.0,38.0,0.6834012027780508,484.1996028608004,271.7609076705064
default_kp,22313,995.0,999.0,7.0,38.0,0.7161103023553462,504.37938521862833,288.33592517618416
default_kp,22263,995.0,999.0,7.0,38.0,0.7069496263147841,492.7302097586759,276.74910857810585
default_kp,21762,995.0,999.0,7.0,38.0,0.7912316869976732,486.8294436136064,281.40659471708545
default_kp,22190,989.0,999.0,7.0,38.0,0.692376358163318,494.0277660269468,284.3955361274767
default_kp,22119,995.0,999.0,17.0,38.0,0.7430024775747525,495.13483116220095,272.0682303732597
default_kp,22263,995.0,999.0,7.0,38.0,0.7046430799671355,494.7189322426834,279.4506078366165
default_kp,22119,995.0,999.0,7.0,38.0,0.6793082855041096,489.822197998748,271.98159990136884
default_kp,22366,995.0,999.0,7.0,38.0,0.589225065012176,494.38296421194167,272.8101295838172
default_kp,22263,995.0,999.0,7.0,38.0,0.690340430875047,490.5854005490171,275.45079393091777
default_kp,22132,995.0,999.0,7.0,38.0,0.6973694947256539,491.4521301634077,278.4032295496424
default_kp,22119,995.0,999.0,7.0,38.0,0.69583711539132,492.4973560970243,276.5917182641136
default_kp,21758,995.0,999.0,4.087205667206174,38.0,0.6098013379808411,482.32836088217385,283.21263018174386
default_kp,22529,995.0,999.0,7.0,38.0,0.6659970999880268,492.646882273779,274.7339353260339
default_kp,22304,995.0,999.0,7.0,38.0,0.6755820913610008,489.835105235917,275.9932676270916
default_kp,22263,995.0,999.0,7.0,38.0,0.6965264853764794,495.3779729883816,279.96108337102453
default_kp,22119,995.0,999.0,4.087205667206174,38.0,0.5843448852095507,492.29437711439897,282.9138370932422
default_kp,22002,995.0,999.0,7.0,38.0,0.6947044031861513,489.8272368608917,274.3411237808751
default_kp,22099,995.0,999.0,7.0,38.0,0.6949388461857944,491.0352607085934,276.3246057727233
default_kp,21744,995.0,999.0,7.0,38.0,0.697870846739795,486.6097325344962,277.36297671757217
default_kp,22040,995.0,999.0,7.0,38.0,0.6770554150046579,486.533687046134,272.289749912323
default_kp,21853,995.0,999.0,7.0,38.0,0.6793719156511355,481.3992483075942,270.22964663163793
default_kp,22950,995.0,999.0,7.0,38.0,0.6326507629650808,512.3393930924143,287.33158270409587
default_kp,21853,995.0,999.0,7.0,38.0,0.6926836261412879,487.0214595632245,270.1621384624212
default_kp,22127,995.0,999.0,17.0,38.0,0.7429882146405822,495.2258947474937,272.2085618838837
default_kp,21853,995.0,999.0,7.0,38.0,0.674587477786219,477.9927285477736,273.6746197819053
default_kp,22687,995.0,999.0,7.0,38.0,0.6831772444767676,498.39218362211454,280.23808784975034
default_kp,22265,989.0,999.0,7.0,23.11180158867043,0.6933054388833143,494.9700499056531,286.3237393068045
default_kp,21853,995.0,999.0,7.0,38.0,0.6810947376295612,482.2434310770228,270.3026989731111
default_kp,22263,995.0,999.0,7.0,38.0,0.6709908661878875,492.18546656503503,279.8369135861872
default_kp,22119,995.0,999.0,4.087205667206174,38.0,0.5898943114599127,495.11842843731256,281.3142103302628
default_kp,22068,995.0,999.0,17.0,38.0,0.7441778736089758,494.4955652201685,271.88202360355746
default_kp,21853,995.0,999.0,7.0,38.0,0.686269401711592,485.7322056330361,271.23967784437383
default_kp,22119,995.0,999.0,7.0,38.0,0.6780766497699777,488.3311484555941,273.3131209772761
default_kp,22405,995.0,999.0,4.087205667206174,38.0,0.5680122272047758,490.4226171027365,280.51437902766844
default_kp,22127,995.0,999.0,17.0,38.0,0.7380739304160597,492.9407525830908,273.9853231673369
default_kp,22215,995.0,999.0,4.087205667206174,38.0,0.5759717662493185,488.0474668250387,281.10141594290616
default_kp,22037,995.0,999.0,17.0,38.0,0.7451026786716496,494.1094152328429,271.8345961326009
default_kp,22000,995.0,999.0,4.087205667206174,38.0,0.5787599824720693,485.3484013347606,279.5667247583489
default_kp,22179,995.0,999.0,17.0,38.0,0.741892180316646,495.8733791788062,271.80322259959024
default_kp,21741,995.0,999.0,4.087205667206174,38.0,0.5797160994532177,482.11242444213445,275.9469258987963
default_kp,22127,995.0,999.0,17.0,38.0,0.7416848295670938,494.3813012198733,270.8961432582728
default_kp,22263,995.0,999.0,7.0,38.0,0.698083385010687,496.3897548388409,280.84239697057006
default_kp,22263,995.0,999.0,7.0,38.0,0.6966646989010415,495.0030359582223,278.19675661219827
default_kp,21968,995.0,999.0,7.0,38.0,0.7271241166223529,493.3264794374898,277.16622209527617
default_kp,22119,995.0,999.0,17.0,38.0,0.6937024830761636,493.26143137125456,273.02277010432925
default_kp,22119,995.0,999.0,4.087205667206174,38.0,0.5667937558130549,480.01122278740456,277.1060288041979
default_kp,22263,995.0,999.0,7.0,38.0,0.6928546389947167,491.86030670611,280.4058128852681
default_kp,22119,995.0,999.0,17.0,38.0,0.7387340238350839,492.8540116701936,274.5055227597771
default_kp,22119,995.0,999.0,7.0,38.0,0.6673908221325037,483.9658485662499,275.0317956289924
default_kp,22127,989.0,999.0,17.0,38.0,0.7268864799476872,488.575878319328,268.0084667940225
default_kp,22263,995.0,999.0,7.0,38.0,0.7013049522680145,497.8820569653817,282.8966462469012
default_kp,22068,995.0,999.0,17.0,38.0,0.7319311236366985,493.5280719723586,272.42110219351787
default_kp,22119,995.0,999.0,7.0,38.0,0.6802859616375062,490.6697876771824,276.62808399284654
default_kp,22392,995.0,999.0,17.0,38.0,0.741693929180374,498.54098833174896,273.72166320858264
default_kp,22429,995.0,999.0,17.0,38.0,0.7160577127580484,499.0066680695173,270.8061487567236
default_kp,21853,995.0,999.0,7.0,38.0,0.6792585404704115,480.3717828885416,272.2629589979847
default_kp,22726,995.0,999.0,17.0,38.0,0.6305356165120645,502.7157748049981,269.81864087847754
default_kp,22119,995.0,999.0,7.0,38.0,0.699292585264971,493.8972490205786,275.7496248045622
default_kp,22119,995.0,999.0,17.0,38.0,0.7463298312233961,497.5039069600351,272.0432767592742
default_kp,22263,995.0,999.0,7.0,38.0,0.6954587385593349,494.32517462667687,279.07891844144194
default_kp,22362,995.0,999.0,17.0,38.0,0.7408994787599669,498.16051694953967,271.59771181208714
default_kp,22245,995.0,999.0,17.0,38.0,0.7409297123675297,496.7081785533901,272.44341397275014
default_kp,22068,995.0,999.0,17.0,38.0,0.7518173748144111,499.93489007843857,274.8616444659401
default_kp,22204,995.0,999.0,17.0,38.0,0.7417683659733669,496.19125686925327,272.65841218237426
default_kp,21315,995.0,986.0,7.0,38.0,0.6959560082705013,477.47124942656905,267.2232702282577
default_kp,22884,995.0,999.0,7.0,38.0,0.6613862216917112,500.8569569153014,281.4921870768356
default_kp,22119,995.0,999.0,17.0,38.0,0.7372330371962674,491.2981533105083,271.6738019010957
default_kp,22119,995.0,999.0,4.087205667206174,38.0,0.5810225085072223,490.24652628604366,284.2302444686293
default_kp,22127,995.0,999.0,17.0,38.0,0.7364208455045512,491.2986080041472,274.91650107650594
default_kp,22119,995.0,999.0,17.0,38.0,0.7299787491084906,486.6954551160632,270.6339604080512
default_kp,22263,995.0,999.0,7.0,38.0,0.6978600762616907,495.9330395448074,278.49828435325844
default_kp,22232,995.0,999.0,17.0,38.0,0.7410189605082468,496.546724966334,272.27445451772536
default_kp,22128,995.0,999.0,7.0,38.0,0.6986836910958659,491.4038785474644,279.53835249844275
default_kp,22245,995.0,999.0,17.0,38.0,0.7437621166936255,496.70820916708834,274.1030787364997
default_kp,22119,995.0,999.0,4.087205667206174,38.0,0.5803042309433474,489.1507480952927,280.1815265740158
default_kp,22119,995.0,999.0,17.0,38.0,0.7380350793298729,492.8249909783319,273.8745954219609
default_kp,22547,995.0,999.0,4.087205667206174,38.0,0.5733390438691387,492.1956391194454,281.942512028111
default_kp,22094,995.0,999.0,7.0,38.0,0.7285351337875925,490.9790260859161,280.6402676728971
default_kp,22386,995.0,999.0,17.0,38.0,0.7377902142142345,498.46621760351934,272.8601505666975
default_kp,22263,995.0,999.0,7.0,38.0,0.6987217930772962,494.5356487439372,279.2913316356651
default_kp,21884,995.0,999.0,7.0,38.0,0.6833427288705365,484.5848883197733,272.39088895259965
default_kp,22068,995.0,999.0,17.0,38.0,0.7405246040468444,492.3218698307003,272.8006435528696
default_kp,22119,995.0,999.0,17.0,38.0,0.7464718191827419,497.2094974437787,272.89481177240407
default_kp,22068,995.0,999.0,17.0,38.0,0.7443203611034572,494.63349311482654,271.83094906776523
default_kp,22387,995.0,999.0,7.0,38.0,0.7073977841515684,494.6392683046338,281.0096736700232
default_kp,21913,995.0,999.0,7.0,38.0,0.6877210203777246,484.9493332021012,273.7672519859346
default_kp,21573,995.0,999.0,7.0,38.0,0.719731298921765,484.4697542314747,277.70125011296324
default_kp,22461,995.0,999.0,7.0,38.0,0.6937550384686686,495.5681475449846,281.0976200121187
default_kp,22119,995.0,999.0,7.0,38.0,0.6668518349327638,483.7637283663475,275.2763526890322
default_kp,22119,995.0,999.0,17.0,38.0,0.7572952706951702,499.4798402708079,270.64222890447496
default_kp,21965,995.0,986.0,7.0,38.0,0.6978213719188822,489.368594323634,274.2111180928464
default_kp,22068,995.0,999.0,17.0,38.0,0.7506170195540058,499.21707763271615,274.9516406865424
default_kp,22263,995.0,999.0,7.0,38.0,0.6868725125415923,490.3404859155104,279.6492827842857
default_kp,22119,995.0,999.0,17.0,38.0,0.7396481439980411,491.8274582555636,273.3519552407576
default_kp,22119,995.0,999.0,4.087205667206174,38.0,0.5738303629708607,485.5936198808375,278.5540189669755
default_kp,21146,995.0,999.0,7.0,25.09022289542245,0.7341732151674826,475.35050508975456,272.1588485649859
default_kp,21614,995.0,999.0,4.087205667206174,33.479915990369086,0.7795864051313224,480.5330417517287,283.39795348298753
default_kp,22337,995.0,999.0,17.0,38.0,0.7386233553397322,497.8580559927695,274.932489567454
default_kp,22244,995.0,999.0,17.0,38.0,0.740437964877736,496.6868637043206,273.9853279737271
default_kp,22373,995.0,999.0,4.087205667206174,38.0,0.5739225173402533,490.01698033812505,283.48792606576893
default_kp,22370,995.0,999.0,7.0,38.0,0.6934647979739583,494.4286114895286,280.19104101823314
default_kp,21902,995.0,999.0,4.087205667206174,38.0,0.5783144681931215,484.12698178378565,280.0707546608726
default_kp,22127,995.0,999.0,17.0,38.0,0.7399592055571589,493.2116037070172,271.3334844355834
default_kp,21968,995.0,999.0,17.0,38.0,0.7450336607733493,493.2461224675034,270.86147612391056
default_kp,22263,995.0,999.0,7.0,38.0,0.6883243827192436,490.2084440924651,280.3254275675167
default_kp,21935,995.0,999.0,7.0,38.0,0.6776625976840219,485.2230847664905,269.89971111846063
default_kp,22263,995.0,999.0,7.0,38.0,0.6945444953718558,493.42811917077927,278.7025130644002
default_kp,21823,995.0,999.0,7.0,38.0,0.6903134457704456,483.8155132327088,274.9784280972855
default_kp,22119,995.0,999.0,4.087205667206174,38.0,0.5710549831731829,483.9235185472237,282.8329772728501
default_kp,22079,995.0,999.0,17.0,38.0,0.7437707234785482,494.6325324582895,271.9241842706797
default_kp,22263,995.0,999.0,7.0,38.0,0.6990930858615837,497.8890964502872,278.447096193641
default_kp,22119,995.0,999.0,7.0,38.0,0.6770420563449663,487.64918742461873,273.06579571493523
default_kp,22167,995.0,999.0,17.0,38.0,0.7494482215052543,501.1699528388109,275.80006458928494
default_kp,22119,995.0,999.0,4.087205667206174,38.0,0.5812065932309074,488.7405642473042,280.8566966314796
default_kp,22068,995.0,999.0,17.0,38.0,0.7528475854760321,498.74372403502616,274.66138591188326
default_kp,22127,995.0,999.0,17.0,38.0,0.6872391608467351,493.1074307033276,274.2329669190207
default_kp,22068,995.0,999.0,17.0,38.0,0.7397453960089222,491.10915233372754,272.0827687482074
default_kp,21975,995.0,999.0,7.0,38.0,0.6984385753543293,489.48673050379176,275.63693385426427
default_kp,22032,995.0,999.0,17.0,38.0,0.7433295779660619,494.0442277965024,270.46859851914456
default_kp,22756,995.0,999.0,7.0,38.0,0.6604508470067336,499.2564908722634,274.50285156175346
default_kp,21585,995.0,999.0,7.0,38.0,0.7137331597232752,484.61572056732666,278.6226926755242
default_kp,22119,995.0,999.0,17.0,38.0,0.7236928978654684,490.6550086696471,273.3148989661413
default_kp,22119,995.0,999.0,7.0,38.0,0.6871083731425068,488.5528754887949,277.2810729799449
default_kp,22188,995.0,999.0,17.0,38.0,0.7428162072241549,495.9907518985749,272.7745303244332
default_kp,22068,989.0,999.0,17.0,38.0,0.7395108015464409,492.5680644583416,268.99479559945235
default_kp,22721,995.0,999.0,7.0,38.0,0.678185807707401,498.8145613419176,276.7958612372901
default_kp,21791,995.0,999.0,4.087205667206174,38.0,0.5802952076663019,482.7378466867683,276.2850440386343
default_kp,22119,995.0,999.0,4.087205667206174,38.0,0.5733023510355347,484.1196487373943,281.4631599964096
default_kp,22068,995.0,999.0,5.691046755167469,38.0,0.7389354512946223,490.75247568772016,275.97831485043275
default_kp,22127,995.0,999.0,17.0,38.0,0.7487918105136818,497.5183151173681,272.78271859161373
default_kp,22119,995.0,999.0,17.0,38.0,0.7394206884509829,492.39834427164095,271.9132004052434
default_kp,22242,995.0,999.0,7.0,38.0,0.6945933089459058,492.8226774066978,278.4578719667295
default_kp,21912,995.0,999.0,7.0,38.0,0.6816166774984695,484.9284735062098,272.5654030805266
default_kp,22173,995.0,999.0,17.0,38.0,0.7446427268990762,501.2395658884557,274.4894750796293
default_kp,22171,995.0,999.0,7.0,38.0,0.6759360602910232,488.1695605681823,273.61959942400784
default_kp,22119,995.0,999.0,17.0,38.0,0.7435016617679477,495.37943141686657,272.0502245943549
default_kp,22174,995.0,999.0,4.087205667206174,38.0,0.5663282690406679,487.525007888374,279.6672376028205
default_kp,22119,995.0,999.0,4.087205667206174,38.0,0.5851807068377042,493.5088379477193,277.4210237459371
default_kp,22770,995.0,999.0,17.0,38.0,0.6979237464597629,503.2602832999169,271.65203651608465
default_kp,22222,995.0,999.0,7.0,38.0,0.6937543527567146,492.58427665556206,276.3349617760884
default_kp,21639,995.0,999.0,7.0,38.0,0.7115821123152735,485.28687704883856,278.999476518131
default_kp,22119,995.0,999.0,17.0,38.0,0.7587673744574013,500.5421907929496,274.6502531546145
default_kp,22127,995.0,999.0,17.0,38.0,0.7388271795835308,492.52954403052456,268.91683898963004
default_kp,21935,995.0,999.0,17.0,38.0,0.745672908787318,492.8348679857156,270.2013629056942
default_kp,22068,995.0,999.0,17.0,38.0,0.7479881759923608,498.30205730117,276.07678467660287
default_kp,22119,995.0,999.0,7.0,38.0,0.6749952115163493,486.06995621014,274.04431037655075
default_kp,22464,995.0,999.0,17.0,38.0,0.7389405237359759,499.43805169556566,274.95336529511934
default_kp,22150,995.0,999.0,17.0,38.0,0.7428065907942074,495.5143290458733,272.1853041990447
default_kp,22127,995.0,999.0,33.0,38.0,0.7445734096859637,496.49246558875353,270.2682060160685
default_kp,22018,995.0,999.0,7.0,38.0,0.7028898822112655,490.0280467256815,279.08921436753894
default_kp,22127,995.0,999.0,17.0,38.0,0.7426027566482475,494.93140484135,272.06117687913496
default_kp,22119,995.0,999.0,4.087205667206174,38.0,0.5809241385380863,489.6330362039998,280.3759243653674
default_kp,22509,995.0,999.0,17.0,38.0,0.7352679698698685,499.99821661806607,274.2347869557488
default_kp,22285,995.0,999.0,17.0,38.0,0.7420621606624596,497.205679133972,274.9858473116001
default_kp,22031,995.0,999.0,33.0,38.0,0.7451408848273563,495.2892526153333,268.427978502032
default_kp,21979,995.0,999.0,17.0,38.0,0.7482792413982007,493.3789848184396,272.6616411770974
default_kp,22068,995.0,999.0,17.0,38.0,0.7377480479448102,493.0038456660821,271.4830477103475
default_kp,22444,995.0,999.0,33.0,38.0,0.7423962217740973,500.4532192879865,271.4754891220299
default_kp,22492,995.0,999.0,4.087205667206174,38.0,0.5697059913940689,491.5075555596795,282.352921877299
default_kp,21896,995.0,999.0,17.0,38.0,0.7564597076045108,492.34592290735617,273.76765982218444
default_kp,22119,995.0,999.0,17.0,38.0,0.74262733642882,494.8493487501463,271.5643770079751
default_kp,22079,995.0,999.0,17.0,38.0,0.7439218656022946,494.6282400369766,271.7863964454804
default_kp,22127,995.0,999.0,33.0,38.0,0.7418368091985892,494.53853284076814,271.80527503185107
default_kp,22164,995.0,999.0,4.087205667206174,38.0,0.5713068404148237,487.4080458954762,279.7179486588427
default_kp,22171,995.0,999.0,17.0,38.0,0.7419631138659188,495.781239205922,272.07265514280925
default_kp,22127,995.0,999.0,17.0,38.0,0.7415073319930265,494.9948770544751,272.1565000130487
